,x
124785,10217
124786,114125
124787,42345
124788,16415
124789,57382
124790,33721
124791,94494
124792,4086
124793,54469
124794,11770
124795,113272
124796,103940
124797,21007
124798,38789
124799,103904
124800,4765
124801,104669
124802,123816
124803,48842
124804,110585
124805,105552
124806,100102
124807,184226
124808,71098
124809,57069
124810,30367
124811,53699
124812,105785
124813,70122
124814,119543
124815,12921
124816,111987
124817,38634
124818,21933
124819,93863
124820,92735
124821,66213
124822,134643
124823,131740
124824,183696
124825,184618
124826,156869
124827,194364
124828,93052
124829,38613
124830,68272
124831,157149
124832,99956
124833,26284
124834,46391
124835,138483
124836,88870
124837,16110
124838,60717
124839,136392
124840,53763
124841,101230
124842,193056
124843,111473
124844,123327
124845,169741
124846,189174
124847,63210
124848,68406
124849,194577
124850,22202
124851,72918
124852,34447
124853,111787
124854,81607
124855,155542
124856,96490
124857,5157
124858,137237
124859,191031
124860,126340
124861,92189
124862,114243
124863,28884
124864,118709
124865,195914
124866,32841
124867,14848
124868,123766
124869,113160
124870,193123
124871,167771
124872,35615
124873,98097
124874,183568
124875,38364
124876,93744
124877,3583
124878,143164
124879,184588
124880,101924
124881,102018
124882,169605
124883,33263
124884,106672
124885,176923
124886,39334
124887,97693
124888,3451
124889,28269
124890,127736
124891,119622
124892,101332
124893,127421
124894,146616
124895,87417
124896,174685
124897,57319
124898,128716
124899,167440
124900,192322
124901,140160
124902,52792
124903,8316
124904,140399
124905,31967
124906,175743
124907,35797
124908,73324
124909,57686
124910,103377
124911,18410
124912,85622
124913,74872
124914,89661
124915,144735
124916,173887
124917,624
124918,3017
124919,123596
124920,194425
124921,183871
124922,174573
124923,45291
124924,75524
124925,58201
124926,150801
124927,182230
124928,162659
124929,57909
124930,55369
124931,98755
124932,85835
124933,22892
124934,22291
124935,194091
124936,113434
124937,65727
124938,60100
124939,15885
124940,63040
124941,62418
124942,146574
124943,115975
124944,35883
124945,104415
124946,34187
124947,67190
124948,145338
124949,87087
124950,106763
124951,188296
124952,167143
124953,74468
124954,58723
124955,109588
124956,123338
124957,85654
124958,58890
124959,166527
124960,66077
124961,104963
124962,106379
124963,55086
124964,165576
124965,144151
124966,55668
124967,30802
124968,186216
124969,94170
124970,178907
124971,107591
124972,62694
124973,6719
124974,27151
124975,36702
124976,89046
124977,97204
124978,39810
124979,192101
124980,44559
124981,192606
124982,121017
124983,189915
124984,84129
124985,63336
124986,134084
124987,157112
124988,138335
124989,142750
124990,9761
124991,172542
124992,117738
124993,115357
124994,124552
124995,110658
124996,68703
124997,64911
124998,179555
124999,29923
125000,12894
125001,69762
125002,163309
125003,50364
125004,52
125005,21034
125006,103503
125007,193754
125008,28914
125009,94430
125010,59435
125011,164826
125012,116565
125013,185309
125014,84058
125015,138888
125016,95174
125017,147707
125018,12818
125019,14995
125020,137578
125021,168146
125022,100343
125023,132261
125024,192905
125025,84833
125026,35307
125027,137377
125028,4953
125029,114541
125030,116091
125031,40538
125032,156098
125033,118551
125034,192527
125035,130270
125036,67624
125037,164590
125038,127113
125039,155296
125040,146136
125041,154125
125042,173674
125043,96295
125044,105428
125045,72520
125046,58749
125047,194834
125048,137856
125049,75433
125050,60097
125051,125507
125052,89371
125053,1452
125054,114567
125055,91824
125056,119216
125057,67529
125058,140883
125059,165644
125060,171863
125061,177571
125062,164572
125063,137141
125064,44901
125065,17828
125066,131441
125067,162219
125068,133834
125069,156167
125070,45645
125071,157
125072,176248
125073,110635
125074,94305
125075,78441
125076,162679
125077,184020
125078,23951
125079,69737
125080,175957
125081,23262
125082,118207
125083,120306
125084,57796
125085,68651
125086,54032
125087,137695
125088,29274
125089,84382
125090,98104
125091,101978
125092,124217
125093,142050
125094,45322
125095,86080
125096,196969
125097,190849
125098,78865
125099,141887
125100,19865
125101,135502
125102,67318
125103,56310
125104,111712
125105,116502
125106,69211
125107,30958
125108,102954
125109,50993
125110,191886
125111,1661
125112,163952
125113,70755
125114,33446
125115,97548
125116,167752
125117,52458
125118,164531
125119,164101
125120,93818
125121,1310
125122,104943
125123,109002
125124,97342
125125,74914
125126,45280
125127,50602
125128,141018
125129,182809
125130,136675
125131,179078
125132,160947
125133,77918
125134,33786
125135,103235
125136,154405
125137,79247
125138,56423
125139,122520
125140,142192
125141,80918
125142,64337
125143,103602
125144,11865
125145,87395
125146,190491
125147,26326
125148,169132
125149,106068
125150,36756
125151,103861
125152,97161
125153,137069
125154,26565
125155,142753
125156,47788
125157,119204
125158,182942
125159,60660
125160,87461
125161,126788
125162,90302
125163,186019
125164,75506
125165,176703
125166,148626
125167,186515
125168,4304
125169,188222
125170,24397
125171,28080
125172,18048
125173,146205
125174,188969
125175,108037
125176,130500
125177,31344
125178,52599
125179,169789
125180,78963
125181,99290
125182,11130
125183,150044
125184,113527
125185,113399
125186,159674
125187,33753
125188,12744
125189,72965
125190,39775
125191,74187
125192,157279
125193,101941
125194,190364
125195,129017
125196,119546
125197,163589
125198,84619
125199,84098
125200,10144
125201,55605
125202,155137
125203,92237
125204,161167
125205,31128
125206,3427
125207,149581
125208,176843
125209,146585
125210,174872
125211,122984
125212,104555
125213,96357
125214,74066
125215,85235
125216,178877
125217,115322
125218,68420
125219,3904
125220,53325
125221,167699
125222,178451
125223,69549
125224,61864
125225,63647
125226,96010
125227,15217
125228,25780
125229,49155
125230,104162
125231,44481
125232,35183
125233,193087
125234,187887
125235,69154
125236,119954
125237,187743
125238,60459
125239,142560
125240,806
125241,132434
125242,173512
125243,123070
125244,106644
125245,132733
125246,152764
125247,151295
125248,40529
125249,110978
125250,71223
125251,18406
125252,156806
125253,4803
125254,42180
125255,4640
125256,109208
125257,193296
125258,150830
125259,117095
125260,123231
125261,24514
125262,43530
125263,77782
125264,5564
125265,20485
125266,158170
125267,120525
125268,98854
125269,81998
125270,151404
125271,171637
125272,191271
125273,83683
125274,3368
125275,147459
125276,153248
125277,91329
125278,53790
125279,106727
125280,133367
125281,19510
125282,50232
125283,53731
125284,59627
125285,84865
125286,77873
125287,121019
125288,88279
125289,12817
125290,69779
125291,69273
125292,177280
125293,115829
125294,176615
125295,98702
125296,94286
125297,93340
125298,13419
125299,47427
125300,49641
125301,91519
125302,47311
125303,112302
125304,23970
125305,76420
125306,44028
125307,128574
125308,146793
125309,48516
125310,27657
125311,58943
125312,87109
125313,21099
125314,108771
125315,130458
125316,169576
125317,89867
125318,158965
125319,114637
125320,129347
125321,154745
125322,43761
125323,65153
125324,192910
125325,50679
125326,54992
125327,54172
125328,65748
125329,108123
125330,60105
125331,139010
125332,42638
125333,117796
125334,180301
125335,80329
125336,70707
125337,11582
125338,109481
125339,133544
125340,78101
125341,149199
125342,42854
125343,77443
125344,70524
125345,168042
125346,91156
125347,89337
125348,3193
125349,24740
125350,128457
125351,239
125352,71846
125353,23817
125354,24349
125355,106002
125356,144035
125357,125723
125358,176076
125359,5676
125360,94415
125361,107363
125362,148383
125363,120069
125364,64702
125365,7301
125366,22934
125367,97480
125368,119736
125369,23907
125370,49130
125371,47529
125372,59787
125373,164230
125374,41760
125375,151778
125376,12104
125377,79217
125378,78847
125379,57008
125380,188320
125381,45519
125382,31178
125383,110434
125384,181668
125385,127760
125386,23854
125387,102033
125388,61874
125389,88816
125390,39516
125391,176606
125392,113611
125393,184974
125394,196711
125395,175051
125396,188608
125397,170132
125398,126393
125399,185988
125400,179313
125401,145042
125402,42765
125403,2521
125404,109390
125405,79207
125406,123700
125407,11784
125408,170592
125409,42032
125410,160189
125411,120943
125412,27637
125413,76664
125414,166486
125415,95475
125416,13367
125417,141452
125418,21306
125419,102762
125420,134191
125421,102467
125422,88512
125423,92215
125424,99803
125425,67990
125426,135187
125427,115395
125428,14400
125429,87719
125430,177862
125431,74382
125432,129903
125433,42077
125434,160967
125435,179903
125436,190115
125437,50671
125438,13539
125439,3563
125440,92937
125441,53992
125442,33762
125443,153765
125444,34026
125445,6243
125446,52060
125447,151668
125448,43574
125449,177685
125450,137278
125451,123911
125452,178410
125453,146214
125454,72022
125455,194905
125456,108492
125457,145850
125458,169298
125459,10124
125460,169355
125461,46768
125462,126973
125463,72284
125464,104777
125465,73010
125466,139842
125467,196385
125468,35918
125469,28975
125470,60230
125471,103915
125472,151435
125473,2478
125474,59525
125475,133703
125476,61323
125477,105976
125478,68282
125479,192268
125480,191914
125481,195121
125482,96177
125483,97603
125484,75141
125485,137338
125486,31844
125487,191927
125488,66416
125489,179712
125490,62086
125491,175601
125492,154553
125493,178940
125494,171002
125495,31512
125496,180295
125497,192257
125498,193047
125499,36732
125500,160590
125501,58348
125502,171717
125503,132173
125504,185713
125505,174452
125506,175866
125507,7100
125508,116661
125509,74201
125510,164914
125511,65344
125512,82413
125513,156128
125514,17074
125515,139231
125516,28678
125517,51067
125518,151497
125519,11735
125520,69311
125521,141058
125522,156710
125523,44925
125524,59416
125525,112454
125526,187367
125527,123426
125528,99509
125529,9812
125530,96216
125531,168097
125532,80949
125533,79675
125534,59825
125535,109065
125536,187374
125537,107449
125538,9435
125539,193211
125540,18691
125541,145063
125542,17547
125543,23452
125544,14905
125545,177739
125546,127571
125547,99146
125548,194371
125549,158000
125550,74105
125551,6880
125552,104992
125553,34688
125554,33238
125555,70133
125556,35080
125557,14118
125558,161999
125559,26544
125560,82687
125561,106244
125562,2510
125563,146053
125564,196504
125565,80279
125566,103715
125567,123301
125568,24238
125569,122034
125570,126830
125571,53196
125572,74855
125573,37419
125574,69527
125575,131537
125576,168751
125577,131165
125578,30287
125579,4970
125580,86876
125581,88609
125582,168800
125583,71042
125584,4
125585,23420
125586,15024
125587,119296
125588,3278
125589,124698
125590,143634
125591,1273
125592,89195
125593,174635
125594,95320
125595,45950
125596,182296
125597,35958
125598,160025
125599,109680
125600,9225
125601,126444
125602,1244
125603,84917
125604,81980
125605,46640
125606,25214
125607,60687
125608,64958
125609,40183
125610,139178
125611,23149
125612,93602
125613,145731
125614,189907
125615,160010
125616,135219
125617,58648
125618,138414
125619,96697
125620,177841
125621,61728
125622,143238
125623,108562
125624,63321
125625,122960
125626,156391
125627,54720
125628,120184
125629,34495
125630,130111
125631,81584
125632,19964
125633,155581
125634,138360
125635,68670
125636,56510
125637,58511
125638,42961
125639,68473
125640,193576
125641,145905
125642,167409
125643,190017
125644,46783
125645,83082
125646,6154
125647,87807
125648,180960
125649,163808
125650,124047
125651,183499
125652,42949
125653,89213
125654,104792
125655,106633
125656,146877
125657,61488
125658,173978
125659,130418
125660,121392
125661,116258
125662,42715
125663,176449
125664,161863
125665,107094
125666,70209
125667,29491
125668,190040
125669,62917
125670,173578
125671,53390
125672,179221
125673,163666
125674,187874
125675,26111
125676,15498
125677,107423
125678,185175
125679,115852
125680,21391
125681,24507
125682,45864
125683,79164
125684,54084
125685,61327
125686,136805
125687,39477
125688,126671
125689,37441
125690,77346
125691,55674
125692,60408
125693,179235
125694,13710
125695,139858
125696,183116
125697,142879
125698,193023
125699,39839
125700,50664
125701,145390
125702,56308
125703,90355
125704,14280
125705,1107
125706,136017
125707,173932
125708,170700
125709,92839
125710,157180
125711,48566
125712,68672
125713,98909
125714,157723
125715,100009
125716,106892
125717,12830
125718,168473
125719,126220
125720,20599
125721,244
125722,27491
125723,34405
125724,16913
125725,78095
125726,79364
125727,8405
125728,27898
125729,55941
125730,134692
125731,8994
125732,125559
125733,76704
125734,164837
125735,167758
125736,70706
125737,96279
125738,100749
125739,82809
125740,159781
125741,101680
125742,135164
125743,125641
125744,179303
125745,141475
125746,75070
125747,101128
125748,116853
125749,22551
125750,38806
125751,62562
125752,4228
125753,145898
125754,148299
125755,84091
125756,51928
125757,50957
125758,54323
125759,172555
125760,20183
125761,70088
125762,112424
125763,183959
125764,80736
125765,163131
125766,191429
125767,176620
125768,124399
125769,133847
125770,151416
125771,32801
125772,183039
125773,181538
125774,83109
125775,168094
125776,158817
125777,156193
125778,11196
125779,129363
125780,67690
125781,60541
125782,80354
125783,124227
125784,56147
125785,175052
125786,49184
125787,28638
125788,147205
125789,124048
125790,129322
125791,126567
125792,48440
125793,82372
125794,74847
125795,44263
125796,104832
125797,21867
125798,41778
125799,15608
